Subject,Object,Surface,Repetition,ChannelAvg
P03,VRPen,Outer,3,0.36607177224377185
P03,VRPen,Outer,4,0.3370102904887286
P03,VRPen,Outer,5,0.37031830984894976
P03,VRPen,Outer,6,0.3423875758623538
P04,VRController,Inner,2,0.37475162599149686
P04,VRController,Inner,4,0.27961753557959756
P04,VRController,Inner,6,0.40946550692707767
P04,VRController,Outer,2,0.2527509762802662
P04,VRController,Outer,4,0.282780601978904
P04,VRHand,Inner,1,0.32572343110228974
P04,VRHand,Inner,3,0.3548846602799789
P04,VRHand,Inner,5,0.31938782197688387
P04,VRHand,Outer,1,0.26293773071872717
P04,VRHand,Outer,2,0.3051474449113075
P04,VRHand,Outer,4,0.32782471250205114
P04,VRPen,Inner,1,0.3205736889773951
P04,VRPen,Inner,3,0.3500774659120733
P04,VRPen,Inner,5,0.3020803108344444
P04,VRPen,Inner,6,0.2768887802368639
P04,VRPen,Outer,1,0.2108569904228884
P04,VRPen,Outer,2,0.341589207553914
P04,VRPen,Outer,3,0.34460148698566784
P04,VRPen,Outer,5,0.26412043294097026
P04,VRPen,Outer,6,0.36368317277112316
P05,VRController,Inner,1,0.21564315737829087
P05,VRController,Inner,4,0.2236141080484521
P05,VRController,Inner,5,0.25724064170952654
P05,VRController,Inner,6,0.2869015378920131
P05,VRController,Outer,1,0.29892614947729346
P05,VRController,Outer,4,0.2648841759888088
P05,VRController,Outer,5,0.17450902228018175
P05,VRController,Outer,6,0.22560322160536944
P05,VRHand,Inner,4,0.2512611512942088
P05,VRHand,Inner,5,0.1632421346237687
P05,VRHand,Inner,6,0.29956834384336994
P05,VRHand,Outer,1,0.21041814464770053
P05,VRHand,Outer,4,0.24856642905905774
P05,VRHand,Outer,5,0.24412439283396864
P05,VRHand,Outer,6,0.260428510871575
P05,VRPen,Inner,2,0.14019658939328145
P05,VRPen,Inner,3,0.203710805573778
P05,VRPen,Inner,4,0.1885342072438161
P05,VRPen,Inner,5,0.2665436246897403
P05,VRPen,Inner,6,0.2986946585932778
P05,VRPen,Outer,3,0.275281267168071
P05,VRPen,Outer,4,0.2713545305491931
P05,VRPen,Outer,5,0.31159240850634773
P05,VRPen,Outer,6,0.2356339125914722
P06,VRController,Inner,6,0.2857138937130864
P06,VRController,Outer,2,0.15786538752975543
P06,VRController,Outer,6,0.36156210974307534
P06,VRHand,Inner,1,0.31839828635801504
P06,VRHand,Inner,5,0.2864389345770694
P06,VRHand,Inner,6,0.3483465777625867
P06,VRHand,Outer,5,0.26987100475217257
P06,VRHand,Outer,6,0.2756629003595448
P06,VRPen,Inner,1,0.22371814867452922
P06,VRPen,Inner,6,0.22492967407953005
P06,VRPen,Outer,1,0.310842994630835
P06,VRPen,Outer,6,0.24906938842071227
P07,VRController,Inner,2,0.42453936916175683
P07,VRController,Inner,3,0.5326051997017414
P07,VRController,Inner,4,0.39397526934455196
P07,VRController,Inner,5,0.40363267534157
P07,VRController,Inner,6,0.4604346862974712
P07,VRController,Outer,2,0.4132313778733645
P07,VRController,Outer,3,0.29630231248162364
P07,VRController,Outer,4,0.3988657370547084
P07,VRController,Outer,5,0.37693629319092514
P07,VRController,Outer,6,0.30891434507860394
P07,VRHand,Inner,1,0.33967717018694815
P07,VRHand,Inner,2,0.43377585609701513
P07,VRHand,Inner,3,0.185591170389386
P07,VRHand,Inner,4,0.24667224269743698
P07,VRHand,Inner,5,0.31634583608447486
P07,VRHand,Inner,6,0.38039798437439876
P07,VRHand,Outer,1,0.37138907206974636
P07,VRHand,Outer,2,0.35850986390016043
P07,VRHand,Outer,4,0.2402670564408581
P07,VRHand,Outer,5,0.341937244671364
P07,VRHand,Outer,6,0.32467195483936073
P08,VRController,Outer,4,0.24669822515182477
P08,VRController,Outer,5,0.21974361396634973
P08,VRHand,Inner,1,0.28553322701264694
P08,VRHand,Inner,6,0.3530275861159823
P08,VRHand,Outer,1,0.267367800263368
P08,VRHand,Outer,2,0.3442815568139119
P08,VRHand,Outer,6,0.323793534088341
P08,VRPen,Inner,1,0.28503425294703383
P08,VRPen,Inner,2,0.28673466080249776
P08,VRPen,Inner,3,0.335299686794393
P08,VRPen,Inner,4,0.34117308041319244
P08,VRPen,Inner,5,0.3787351023618628
P08,VRPen,Inner,6,0.3277985610723504
P08,VRPen,Outer,1,0.338601540114537
P08,VRPen,Outer,2,0.2937211895415497
P08,VRPen,Outer,3,0.35300563392634265
P08,VRPen,Outer,4,0.284509348374005
P08,VRPen,Outer,5,0.2830024727471614
P08,VRPen,Outer,6,0.3957086874844816
P09,VRController,Inner,1,0.3210089499081027
P09,VRController,Inner,2,0.31903698958515214
P09,VRController,Inner,5,0.2691476767237988
P09,VRController,Inner,6,0.35622718595300107
P09,VRController,Outer,2,0.3151349518110914
P09,VRController,Outer,5,0.2537120288642788
P09,VRController,Outer,6,0.335063423668748
P09,VRHand,Inner,4,0.21974449532776114
P09,VRHand,Inner,5,0.24439906767386027
P09,VRHand,Inner,6,0.26397849416477226
P09,VRHand,Outer,5,0.23735704159582344
P09,VRHand,Outer,6,0.30637984085238396
P09,VRPen,Inner,1,0.3451410455257179
P09,VRPen,Inner,2,0.3736930915854152
P09,VRPen,Inner,3,0.3175053063270964
P09,VRPen,Inner,4,0.34549410131883684
P09,VRPen,Inner,5,0.3959699443349405
P09,VRPen,Inner,6,0.3374064997683542
P09,VRPen,Outer,1,0.3374458363390074
P09,VRPen,Outer,2,0.369678327534967
P09,VRPen,Outer,3,0.3693464348647105
P09,VRPen,Outer,4,0.39160419445020234
P09,VRPen,Outer,5,0.35050801159195877
P09,VRPen,Outer,6,0.36064456455404614
P10,VRController,Inner,5,0.2583773790391847
P10,VRController,Inner,6,0.26663932043511207
P10,VRController,Outer,5,0.26223144190839665
P10,VRController,Outer,6,0.22963972632083848
P10,VRHand,Inner,1,0.0998025084216662
P10,VRHand,Inner,2,0.22841268437757928
P10,VRHand,Inner,3,0.3107187798744514
P10,VRHand,Inner,6,0.25454176142280055
P10,VRHand,Outer,2,0.26088414316239056
P10,VRHand,Outer,3,0.2805008999865333
P10,VRHand,Outer,6,0.30047228910123336
P10,VRPen,Inner,3,0.3042823549564473
P10,VRPen,Inner,5,0.318065786097563
P10,VRPen,Inner,6,0.32375697704204875
P10,VRPen,Outer,5,0.13426711056876534
P10,VRPen,Outer,6,0.33381237507817485
P11,VRController,Inner,1,0.3387173155769174
P11,VRController,Inner,2,0.26390745808592675
P11,VRController,Inner,3,0.2977270795590448
P11,VRController,Inner,6,0.2547262396340314
P11,VRController,Outer,1,0.2639372875600169
P11,VRController,Outer,2,0.31763499893208696
P11,VRController,Outer,3,0.4555522878197241
P11,VRController,Outer,6,0.23355195697373016
P11,VRHand,Inner,1,0.28616594231343945
P11,VRHand,Inner,2,0.35698424193458866
P11,VRHand,Inner,3,0.3097047251507354
P11,VRHand,Inner,4,0.2303953328364477
P11,VRHand,Inner,5,0.3898990452373193
P11,VRHand,Inner,6,0.2825134994349902
P11,VRHand,Outer,1,0.19734303611463958
P11,VRHand,Outer,2,0.2651488762080928
P11,VRHand,Outer,3,0.24762799543759867
P11,VRHand,Outer,4,0.39384371648804384
P11,VRHand,Outer,5,0.34285287340976767
P11,VRHand,Outer,6,0.28030867597738096
P11,VRPen,Inner,5,0.2385458068668564
P11,VRPen,Inner,6,0.25414510578426536
P11,VRPen,Outer,2,0.30131774093379116
P11,VRPen,Outer,5,0.3470655733760091
P11,VRPen,Outer,6,0.2870974844016194
P12,VRController,Inner,6,0.36814869615015955
P12,VRController,Outer,6,0.1826433690545606
P12,VRHand,Inner,1,0.43204967802199445
P12,VRHand,Inner,2,0.4621629286079689
P12,VRHand,Inner,3,0.5646217407580038
P12,VRHand,Inner,5,0.5700772081264975
P12,VRPen,Inner,1,0.27154289202525805
P12,VRPen,Inner,2,0.14805096429324688
P12,VRPen,Inner,3,0.3954169860819109
P12,VRPen,Inner,4,0.23032594892765107
P12,VRPen,Inner,5,0.2825165151233302
P12,VRPen,Inner,6,0.393036642915702
P12,VRPen,Outer,1,0.36534036500468914
P12,VRPen,Outer,2,0.3546214422554905
P12,VRPen,Outer,3,0.3096859054562174
P12,VRPen,Outer,4,0.1534846674568894
P12,VRPen,Outer,5,0.28460188285610455
P12,VRPen,Outer,6,0.3175870996973823
